Date,Open,High,Low,Close,Adj. Close,Change,Volume
2024-01-22,6.30000,6.95000,6.23000,6.80000,6.80000,6.25%,560337
2024-01-23,6.53000,6.69000,6.14000,6.15000,6.15000,-9.56%,1171252
2024-01-24,6.44000,6.74000,6.23000,6.24000,6.24000,1.46%,394474
2024-01-25,6.48000,6.79400,6.32000,6.60000,6.60000,5.77%,424961
2024-01-26,7.00000,7.60000,6.84000,7.60000,7.60000,15.15%,1713159
2024-01-29,7.87000,9.20000,7.20000,8.99000,8.99000,18.29%,3178579
2024-01-30,8.80000,9.80000,8.09000,8.98000,8.98000,-0.11%,2883649
2024-01-31,8.59000,8.80000,7.75800,8.19000,8.19000,-8.80%,2385080
2024-02-01,8.15000,8.38900,7.61000,7.94000,7.94000,-3.05%,1341388
2024-02-02,7.80000,8.08000,7.41000,7.66000,7.66000,-3.53%,1197098
2024-02-05,7.39000,7.46000,6.86000,6.93000,6.93000,-9.53%,1461059
2024-02-06,6.98000,7.12000,6.62000,6.78000,6.78000,-2.16%,1351947
2024-02-07,6.90000,7.20000,6.61000,7.09000,7.09000,4.57%,818118
2024-02-08,7.67000,8.70000,7.65000,8.25000,8.25000,16.36%,2099868
2024-02-09,8.92000,8.97000,7.79000,7.89000,7.89000,-4.36%,2768368
2024-02-12,8.00000,9.70000,7.94000,9.16000,9.16000,16.10%,3225529
2024-02-13,8.40000,8.85000,7.87000,7.96000,7.96000,-13.10%,2296123
2024-02-14,8.90000,9.17000,8.42000,8.75000,8.75000,9.92%,2021592
2024-02-15,8.74000,9.08000,7.48000,7.49000,7.49000,-14.40%,3663428
2024-02-16,7.73000,7.78000,6.90600,6.93000,6.93000,-7.48%,2909553
2024-02-20,7.16000,7.50000,6.90000,7.17000,7.17000,3.46%,1610292
2024-02-21,6.90000,6.94500,6.48000,6.71000,6.71000,-6.42%,1333064
2024-02-22,6.75000,6.96000,6.56000,6.78000,6.78000,1.04%,995135
2024-02-23,6.75000,6.75000,6.35000,6.48000,6.48000,-4.42%,1149874
2024-02-26,6.70000,8.09000,6.60000,8.01000,8.01000,23.61%,3203197
2024-02-27,8.36000,8.55000,7.71000,7.86000,7.86000,-1.87%,3386360
2024-02-28,8.18000,8.19000,6.93000,7.18000,7.18000,-8.65%,3149089
2024-02-29,7.39000,7.60000,6.58000,6.62000,6.62000,-7.80%,2498706
2024-03-01,6.76000,6.87000,6.32000,6.76000,6.76000,2.11%,1221934
2024-03-04,7.50000,7.87000,6.38000,6.83000,6.83000,1.04%,3670277
2024-03-05,6.50000,6.81400,6.41000,6.48000,6.48000,-5.12%,1937761
2024-03-06,6.67000,6.92000,6.17000,6.59000,6.59000,1.70%,1765986
2024-03-07,6.53000,7.04000,6.41000,6.87000,6.87000,4.25%,1152116
2024-03-08,7.00000,7.50000,6.97000,7.36000,7.36000,7.13%,1086517
2024-03-11,7.53000,7.57000,6.31000,6.33000,6.33000,-13.99%,2849775
2024-03-12,6.60000,6.61000,5.69000,6.29000,6.29000,-0.63%,1887830
2024-03-13,6.57000,6.95000,6.53000,6.74000,6.74000,7.15%,1402994
2024-03-14,6.62000,6.66000,6.19000,6.46000,6.46000,-4.15%,1161986
2024-03-15,6.46000,8.07000,6.40000,8.00000,8.00000,23.84%,4299814
2024-03-18,7.75000,7.77000,6.95000,7.40000,7.40000,-7.50%,2365668
2024-03-19,6.90000,7.45000,6.50000,7.43000,7.43000,0.41%,2110015
2024-03-20,7.30000,8.34000,7.01000,8.34000,8.34000,12.25%,3394786
2024-03-21,7.94000,8.15000,7.68400,7.95000,7.95000,-4.68%,2216790
2024-03-22,7.50000,7.63200,6.98000,7.16000,7.16000,-9.94%,1679446
2024-03-25,7.25000,7.38000,6.90000,7.21000,7.21000,0.70%,1941077
2024-03-26,7.21000,7.27000,6.78000,6.93000,6.93000,-3.88%,1521682
2024-03-27,7.00000,7.13100,6.82000,6.92000,6.92000,-0.14%,755282
2024-03-28,6.96000,7.34000,6.83400,7.02000,7.02000,1.45%,1734049
2024-04-01,6.95000,7.08000,6.65000,6.96000,6.96000,-0.85%,1054008
2024-04-02,6.67000,7.10000,6.50000,7.00000,7.00000,0.57%,1004645
2024-04-03,6.97000,7.27000,6.88000,6.94000,6.94000,-0.86%,866352
2024-04-04,7.00000,7.55000,6.95000,7.04000,7.04000,1.44%,968445
2024-04-05,6.98000,7.21900,6.90000,7.05000,7.05000,0.14%,419337
2024-04-08,7.10000,7.38000,7.01000,7.10000,7.10000,0.71%,999443
2024-04-09,7.22000,7.25000,6.72000,6.81000,6.81000,-4.08%,775010
2024-04-10,6.68000,6.84600,6.58000,6.67000,6.67000,-2.06%,699066
2024-04-11,6.68000,6.73000,6.46000,6.57000,6.57000,-1.50%,676778
2024-04-12,6.59000,6.60000,5.90000,6.04000,6.04000,-8.07%,1430103
2024-04-15,6.27000,6.33000,5.60000,5.65000,5.65000,-6.46%,1174178
2024-04-16,5.50000,5.58000,5.23000,5.42000,5.42000,-4.07%,897050
2024-04-17,5.58000,5.77000,5.33000,5.54000,5.54000,2.21%,699575
2024-04-18,5.55000,5.86900,5.28000,5.69000,5.69000,2.71%,818205
2024-04-19,5.71000,6.17000,5.71000,6.02000,6.02000,5.80%,645157
2024-04-22,6.12000,6.67100,5.94000,6.65000,6.65000,10.47%,1029652
2024-04-23,6.55000,6.99000,6.44000,6.71000,6.71000,0.90%,957487
2024-04-24,6.59000,6.83000,6.41000,6.48000,6.48000,-3.43%,615035
2024-04-25,6.21000,6.50500,6.13100,6.46000,6.46000,-0.31%,546034
2024-04-26,6.48000,6.59000,6.28000,6.35000,6.35000,-1.70%,524103
2024-04-29,6.29000,6.29000,5.89000,6.03000,6.03000,-5.04%,709523
2024-04-30,5.98000,6.04000,5.47000,5.49000,5.49000,-8.96%,845054
2024-05-01,5.47000,5.82300,5.35000,5.50000,5.50000,0.18%,617870
2024-05-02,5.60000,5.78600,5.44000,5.64000,5.64000,2.55%,611017
2024-05-03,5.78000,5.87800,5.53000,5.74000,5.74000,1.77%,497727
2024-05-06,5.89000,6.11000,5.81000,5.84000,5.84000,1.74%,624659
2024-05-07,5.80000,5.89000,5.68000,5.75000,5.75000,-1.54%,521069
2024-05-08,5.68000,5.71000,5.44000,5.64500,5.64500,-1.83%,469472
2024-05-09,5.57000,5.84000,5.56000,5.79000,5.79000,2.57%,316658
2024-05-10,5.78000,5.96000,5.45000,5.50000,5.50000,-5.01%,477940
2024-05-13,5.52000,5.70000,5.43000,5.45000,5.45000,-0.91%,511029
2024-05-14,5.44000,5.54000,5.25000,5.38000,5.38000,-1.28%,524491
2024-05-15,5.50000,5.68000,5.28000,5.66000,5.66000,5.20%,680100
2024-05-16,5.67000,6.13000,5.67000,5.86000,5.86000,3.53%,620450
2024-05-17,5.88000,6.03000,5.61000,5.71000,5.71000,-2.56%,396947
2024-05-20,5.66000,6.08000,5.59000,6.03000,6.03000,5.60%,487008
2024-05-21,5.95000,6.17000,5.86000,5.91000,5.91000,-1.99%,514032
2024-05-22,5.90000,6.36000,5.81000,5.90000,5.90000,-0.17%,678489
2024-05-23,5.94000,5.94000,5.62000,5.63000,5.63000,-4.58%,254598
2024-05-24,5.65000,6.06000,5.61000,6.06000,6.06000,7.64%,303157
2024-05-28,6.05000,6.19000,5.92000,6.11000,6.11000,0.83%,437761
